YEAR,OFFICE,CONSTITUENCY,REGION,REGISTERED_VOTERS,VOTES_CAST,VALID_VOTES,VOTES_REJECTED,NPP,PPP,PNC,NDC,DFP,DPP,CPP,RPD,NRP,UGM,UFP,URP,YPP,EGLE,GCPP,GFP,GNP,NVP,NDP,NCP,PCP,IPC,IPP,APC,UPP,IND1,IND2,IND3,IND4,NPP_C,PPP_C,PNC_C,NDC_C,DFP_C,DPP_C,CPP_C,RPD_C,NRP_C,UGM_C,UFP_C,URP_C,YPP_C,EGLE_C,GCPP_C,GFP_C,GNP_C,NVP_C,NDP_C,NCP_C,PCP_C,IPC_C,IPP_C,APC_C,UPP_C,IND1_C,IND2_C,IND3_C,IND4_C
2008_Re-election,Presidential First Round,Wa West,Upper West,,,"19,936",,"5,442",,,"14,494",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Afadjato South,Volta,,,"24,078",,"1,860",,,"22,218",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Agotime Ziope,Volta,,,"28,441",,"1,836",,,"26,605",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Akan,Volta,,,"23,566",,"6,765",,,"16,801",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Akatsi South,Volta,,,"39,860",,"2,644",,,"37,216",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Anlo,Volta,,,"37,535",,"1,328",,,"36,207",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Avenor-Ave,Volta,,,"39,860",,"2,644",,,"37,216",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Biakoye,Volta,,,"23,800",,"6,301",,,"17,499",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Buem,Volta,,,"19,283",,"4,012",,,"15,271",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Central Tongu,Volta,,,"25,260",,"3,580",,,"21,680",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ho Central,Volta,,,"60,345",,"4,173",,,"56,172",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ho East,Volta,,,"28,441",,"1,836",,,"26,605",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ho West,Volta,,,"32,939",,"2,464",,,"30,475",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Hohoe North,Volta,,,"42,519",,"5,156",,,"37,363",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Hohoe South,Volta,,,"24,078",,"1,860",,,"22,218",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Keta,Volta,,,"34,750",,"1,057",,,"33,693",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ketu North,Volta,,,"37,497",,"6,365",,,"31,132",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ketu South,Volta,,,"72,010",,"3,415",,,"68,595",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Kpando,Volta,,,"37,090",,"3,626",,,"33,464",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Krachi East,Volta,,,"21,815",,"8,388",,,"13,427",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Krachi West,Volta,,,"34,275",,"11,663",,,"22,612",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Nkwanta North,Volta,,,"20,454",,"9,480",,,"10,974",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Nkwanta South,Volta,,,"31,318",,"11,419",,,"19,899",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,North Dayi,Volta,,,"37,090",,"3,626",,,"33,464",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,North Tongu,Volta,,,"34,006",,"2,370",,,"31,636",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,South Dayi,Volta,,,"17,263",,"1,425",,,"15,838",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,South Tongu,Volta,,,"34,968",,"2,846",,,"32,122",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ahanta West,Western,,,"35,188",,"22,434",,,"12,754",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Amenfi Central,Western,,,"28,003",,"11,079",,,"16,924",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Amenfi East,Western,,,"35,922",,"19,608",,,"16,314",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Amenfi West,Western,,,"30,400",,"11,300",,,"19,100",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Aowin,Western,,,"34,540",,"13,501",,,"21,039",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Bia,Western,,,"47,019",,"12,966",,,"34,053",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Bibiani-Anhwiaso-Bekwai,Western,,,"48,906",,"24,438",,,"24,468",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Effia Kwesimintim,Western,,,"58,761",,"35,726",,,"23,035",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Ellembele,Western,,,"28,450",,"13,731",,,"14,719",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Esikadu/Ketan,Western,,,"34,414",,"20,656",,,"13,758",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Evalue Gwira,Western,,,"19,912",,"10,818",,,"9,094",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Jomoro,Western,,,"36,522",,"16,686",,,"19,836",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Juaboso,Western,,,"45,695",,"12,030",,,"33,665",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Mpohor Wassa,Western,,,"38,100",,"18,456",,,"19,644",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Prestea/Huni-Valley,Western,,,"52,286",,"24,446",,,"27,840",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Sefwi Akontombra,Western,,,"22,781",,"8,782",,,"13,999",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Sefwi Wiawso,Western,,,"43,634",,"16,699",,,"26,935",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Sekondi,Western,,,"26,722",,"16,232",,,"10,490",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Shama,Western,,,"29,920",,"14,373",,,"15,547",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Suaman,Western,,,"9,593",,"3,390",,,"6,203",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Takoradi,Western,,,"38,849",,"24,461",,,"14,388",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
2008_Re-election,Presidential First Round,Tarkwa-Nsuaem,Western,,,"54,106",,"32,663",,,"21,443",,,,,,,,,,,,,,,,,,,,,,,,,,Nana A. Akuffo-Addo,,,John E. Atta-Mills,,,,,,,,,,,,,,,,,,,,,,,,,
