YEAR,OFFICE,CONSTITUENCY,REGION,REGISTERED_VOTERS,VOTES_CAST,VALID_VOTES,VOTES_REJECTED,NPP,PPP,PNC,NDC,DFP,DPP,CPP,RPD,NRP,UGM,UFP,URP,YPP,EGLE,GCPP,GFP,GNP,NVP,NDP,NCP,PCP,IPC,IPP,APC,UPP,IND1,IND2,IND3,IND4,NPP_C,PPP_C,PNC_C,NDC_C,DFP_C,DPP_C,CPP_C,RPD_C,NRP_C,UGM_C,UFP_C,URP_C,YPP_C,EGLE_C,GCPP_C,GFP_C,GNP_C,NVP_C,NDP_C,NCP_C,PCP_C,IPC_C,IPP_C,APC_C,UPP_C,IND1_C,IND2_C,IND3_C,IND4_C
2008,Presidential First Round,Tema West,Greater Accra,,,71444,,"38,346",,151,"31,430",36,12,"1,450",4,,,,,,,,,,,,,,,,,,15,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Trobu-Amasaman,Greater Accra,,,72392,,"33,422",,258,"37,626",171,57,814,8,,,,,,,,,,,,,,,,,,36,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Weija,Greater Accra,,,118757,,"62,444",,312,"54,304",177,41,"1,414",15,,,,,,,,,,,,,,,,,,50,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Bimbila,Northern,,,42936,,"27,050",,326,"14,977",197,54,172,85,,,,,,,,,,,,,,,,,,75,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Bole,Northern,,,17431,,"5,109",,145,"11,739",117,45,184,30,,,,,,,,,,,,,,,,,,62,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Bunkpurugu,Northern,,,31848,,"7,290",,"2,326","20,536",268,194,271,313,,,,,,,,,,,,,,,,,,650,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Chereponi,Northern,,,17251,,"8,688",,275,"7,582",117,51,395,30,,,,,,,,,,,,,,,,,,113,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Damongo/Daboya,Northern,,,25232,,"10,462",,322,"12,905",170,71,"1,184",37,,,,,,,,,,,,,,,,,,81,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Gusheiegu,Northern,,,29264,,"13,434",,195,"15,159",115,62,167,38,,,,,,,,,,,,,,,,,,94,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Karaga,Northern,,,23034,,"8,801",,192,"13,535",190,77,98,22,,,,,,,,,,,,,,,,,,119,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Kpandai,Northern,,,27428,,"10,943",,261,"15,126",209,135,356,197,,,,,,,,,,,,,,,,,,201,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Kumbungu,Northern,,,27643,,"5,280",,229,"19,520","1,311",56,"1,101",82,,,,,,,,,,,,,,,,,,64,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Mion,Northern,,,37850,,"12,110",,320,"24,422",537,0,461,0,,,,,,,,,,,,,,,,,,0,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Nalerigu-Gambaga,Northern,,,34039,,"10,905",,"3,738","18,960",214,84,0,51,,,,,,,,,,,,,,,,,,87,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Nanton,Northern,,,14711,,"6,555",,102,"7,215",65,17,695,17,,,,,,,,,,,,,,,,,,45,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Saboba,Northern,,,20546,,"8,923",,182,"10,361",235,37,714,22,,,,,,,,,,,,,,,,,,72,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Salaga,Northern,,,36573,,"16,033",,320,"19,709",124,46,203,80,,,,,,,,,,,,,,,,,,58,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Salwa-Tuna-Kalba,Northern,,,21408,,"6,815",,310,"13,716",194,72,147,41,,,,,,,,,,,,,,,,,,113,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Savelugu,Northern,,,29457,,"10,061",,180,"18,486",152,59,396,43,,,,,,,,,,,,,,,,,,80,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Tamale Central,Northern,,,63065,,"21,136",,259,"40,640",87,14,900,15,,,,,,,,,,,,,,,,,,14,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Tamale North,Northern,,,54366,,"10,303",,457,"41,992",165,36,980,192,,,,,,,,,,,,,,,,,,241,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Tamale South,Northern,,,56397,,"11,902",,265,"43,181",203,44,736,33,,,,,,,,,,,,,,,,,,33,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Tolon,Northern,,,33814,,"15,824",,248,"17,142",205,46,265,29,,,,,,,,,,,,,,,,,,55,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Walewale,Northern,,,32760,,"12,912",,"4,747","14,940",0,0,161,0,,,,,,,,,,,,,,,,,,0,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Wulensi,Northern,,,26857,,"13,152",,362,"12,333",88,34,253,209,,,,,,,,,,,,,,,,,,426,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Yagaba/Kubori,Northern,,,11823,,"4,902",,253,"6,363",171,53,51,18,,,,,,,,,,,,,,,,,,12,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Yapei/Kusawgu,Northern,,,25739,,"11,461",,280,"13,531",143,48,170,27,,,,,,,,,,,,,,,,,,79,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Yendi,Northern,,,29063,,"15,348",,164,"12,948",189,32,174,0,,,,,,,,,,,,,,,,,,208,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Zabzugu/Tatale,Northern,,,32033,,"17,927",,177,"13,427",86,0,416,0,,,,,,,,,,,,,,,,,,0,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Bawku Central,Upper East,,,39476,,"19,933",,227,"18,943",127,37,120,20,,,,,,,,,,,,,,,,,,69,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Binduri,Upper East,,,17671,,"5,987",,278,"11,072",153,55,93,33,,,,,,,,,,,,,,,,,,0,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Bolgatanga,Upper East,,,49687,,"13,554",,"4,383","30,941",162,60,472,52,,,,,,,,,,,,,,,,,,63,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Bongo,Upper East,,,29500,,"9,889",,"1,311","17,686",169,103,173,52,,,,,,,,,,,,,,,,,,117,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Builsa North,Upper East,,,19230,,"6,080",,"1,130","11,352",89,42,417,30,,,,,,,,,,,,,,,,,,90,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Builsa South,Upper East,,,10809,,"2,959",,"3,109","4,552",63,29,40,21,,,,,,,,,,,,,,,,,,36,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Chiana-Paga,Upper East,,,26786,,"8,270",,"2,539","14,887",161,86,111,119,,,,,,,,,,,,,,,,,,613,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Garu/Tempane,Upper East,,,33475,,"12,564",,462,"19,477",408,88,234,64,,,,,,,,,,,,,,,,,,178,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Nabdam,Upper East,,,11037,,"4,655",,675,"5,501",82,17,62,21,,,,,,,,,,,,,,,,,,24,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Navrongo Central,Upper East,,,30946,,"13,867",,"2,403","14,218",149,24,195,17,,,,,,,,,,,,,,,,,,73,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Pusiga,Upper East,,,15484,,"4,609",,313,"9,672",173,66,495,43,,,,,,,,,,,,,,,,,,113,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Talensi,Upper East,,,21360,,"6,750",,"2,745","11,413",162,40,97,54,,,,,,,,,,,,,,,,,,99,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Zebilla,Upper East,,,30588,,"9,337",,771,"18,681",204,97,291,124,,,,,,,,,,,,,,,,,,"1,083",,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Daffiama/Bussie/Issa,Upper West,,,9865,,"4,129",,189,"5,245",158,24,63,18,,,,,,,,,,,,,,,,,,39,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Jirapa,Upper West,,,20287,,"6,578",,297,"12,899",169,98,104,54,,,,,,,,,,,,,,,,,,88,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Lambussie,Upper West,,,11549,,"5,563",,208,"5,391",113,78,62,30,,,,,,,,,,,,,,,,,,104,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Lawra,Upper West,,,30527,,"12,948",,523,"15,830",681,110,246,51,,,,,,,,,,,,,,,,,,138,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Nadowli East,Upper West,,,"9,865",,"4,129",,189,"5,245",158,24,63,18,,,,,,,,,,,,,,,,,,39,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Nadowli West,Upper West,,,"21,239",,"4,572",,534,"14,422",900,74,142,94,,,,,,,,,,,,,,,,,,501,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Sissala East,Upper West,,,"18,460",,"8,251",,"2,754","6,958",129,80,168,27,,,,,,,,,,,,,,,,,,93,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Sissala West,Upper West,,,"16,199",,"5,846",,"2,758","7,214",91,38,159,33,,,,,,,,,,,,,,,,,,60,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Wa Central,Upper West,,,"43,879",,"17,343",,667,"25,214",142,38,346,49,,,,,,,,,,,,,,,,,,80,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Wa East,Upper West,,,"21,405",,"10,436",,418,"9,898",168,65,111,68,,,,,,,,,,,,,,,,,,241,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Wa West,Upper West,,,"22,246",,"5,460",,272,"13,917",154,81,207,295,,,,,,,,,,,,,,,,,,"1,860",,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Afadjato South,Volta,,,"19,224",,"4,380",,88,"14,493",93,13,119,7,,,,,,,,,,,,,,,,,,31,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Agotime Ziope,Volta,,,"23,235",,"1,373",,97,21168,155,35,227,30,,,,,,,,,,,,,,,,,,150,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Akan,Volta,,,"23,812",,"7,403",,179,"15,964",82,20,91,22,,,,,,,,,,,,,,,,,,51,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Akatsi South,Volta,,,"34,039",,"2,465",,194,"30,255",342,45,296,22,,,,,,,,,,,,,,,,,,420,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Anlo,Volta,,,"32,462",,863,,81,"31,153",126,20,187,10,,,,,,,,,,,,,,,,,,22,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Avenor-Ave,Volta,,,"33,939",,"2,465",,194,"30,255",242,45,296,22,,,,,,,,,,,,,,,,,,420,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Biakoye,Volta,,,"24,192",,"6,195",,163,"17,583",104,17,102,8,,,,,,,,,,,,,,,,,,20,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Buem,Volta,,,"19,224",,"4,380",,88,"14,493",93,13,119,7,,,,,,,,,,,,,,,,,,31,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Central Tongu,Volta,,,"22,654",,"2,895",,89,"19,028",184,29,388,13,,,,,,,,,,,,,,,,,,28,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Ho Central,Volta,,,"54,318",,"3,968",,135,"49,826",71,20,258,4,,,,,,,,,,,,,,,,,,36,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Ho East,Volta,,,"24,235",,"2,373",,97,"21,168",155,35,227,30,,,,,,,,,,,,,,,,,,150,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Ho West,Volta,,,"28,622",,"2,260",,129,"25,858",110,41,201,8,,,,,,,,,,,,,,,,,,15,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Hohoe North,Volta,,,"39,007",,"5,000",,147,"32,816",569,41,403,16,,,,,,,,,,,,,,,,,,15,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Hohoe South,Volta,,,"20,739",,"1,597",,89,"18,850",80,20,92,5,,,,,,,,,,,,,,,,,,6,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Keta,Volta,,,"32,603",,"1,000",,85,"31,153",126,20,187,10,,,,,,,,,,,,,,,,,,22,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Ketu North,Volta,,,"35,832",,"7,617",,173,"27,513",185,46,129,26,,,,,,,,,,,,,,,,,,143,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
