YEAR,OFFICE,CONSTITUENCY,REGION,REGISTERED_VOTERS,VOTES_CAST,VALID_VOTES,VOTES_REJECTED,NPP,PPP,PNC,NDC,DFP,DPP,CPP,RPD,NRP,GUM,UFP,URP,YPP,EGLE,GCPP,GFP,GNP,NVP,NDP,NCP,PCP,IPC,IPP,APC,LPG,UPP,IND1,IND2,IND3,IND4,NPP_C,PPP_C,PNC_C,NDC_C,DFP_C,DPP_C,CPP_C,RPD_C,NRP_C,GUM_C,UFP_C,URP_C,YPP_C,EGLE_C,GCPP_C,GFP_C,GNP_C,NVP_C,NDP_C,NCP_C,PCP_C,IPC_C,IPP_C,APC_C,LPG_C,UPP_C,IND1_C,IND2_C,IND3_C,IND4_C
2020,Presidential First Round,Oforikrom ,Ashanti,,86685,85930,755,"62,942",21,17,"22,536",,,61,,,285,,,,,7,22,,,20,,,,,9,5,,5,,,,Nana Addo Dankwa,Bridget Dzogbenuku,David Asibi Ayindenaba Apasera,John Dramani Mahama,,,Ivory Kobina Greenstreet,,,Christian Kwabena Andrews,,,,,Henry Herbert Lartey,Akua Donkor,,,Nana Kunadu Agyeman Rawlings,,,,,Hassan Ayariga,Percival Kofi Akpaloo,,Alfred Kwame Asiedu Walker,,,
2020,Presidential First Round,Old Tafo,Ashanti,,57565,57276,289,"42,363",12,6,"14,721",,,16,,,134,,,,,2,6,,,5,,,,,4,6,,5,,,,Nana Addo Dankwa,Bridget Dzogbenuku,David Asibi Ayindenaba Apasera,John Dramani Mahama,,,Ivory Kobina Greenstreet,,,Christian Kwabena Andrews,,,,,Henry Herbert Lartey,Akua Donkor,,,Nana Kunadu Agyeman Rawlings,,,,,Hassan Ayariga,Percival Kofi Akpaloo,,Alfred Kwame Asiedu Walker,,,
2020,Presidential First Round,Sekyere Afram Plains,Ashanti,,16237,15689,548,"6,331",3,12,"9,194",,,16,,,56,,,,,7,3,,,9,,,,,16,7,,31,,,,Nana Addo Dankwa,Bridget Dzogbenuku,David Asibi Ayindenaba Apasera,John Dramani Mahama,,,Ivory Kobina Greenstreet,,,Christian Kwabena Andrews,,,,,Henry Herbert Lartey,Akua Donkor,,,Nana Kunadu Agyeman Rawlings,,,,,Hassan Ayariga,Percival Kofi Akpaloo,,Alfred Kwame Asiedu Walker,,,
2020,Presidential First Round,Suame,Ashanti,,79163,78581,582,"65,733",5,13,"12,534",,,27,,,212,,,,,6,12,,,10,,,,,10,14,,5,,,,Nana Addo Dankwa,Bridget Dzogbenuku,David Asibi Ayindenaba Apasera,John Dramani Mahama,,,Ivory Kobina Greenstreet,,,Christian Kwabena Andrews,,,,,Henry Herbert Lartey,Akua Donkor,,,Nana Kunadu Agyeman Rawlings,,,,,Hassan Ayariga,Percival Kofi Akpaloo,,Alfred Kwame Asiedu Walker,,,
2020,Presidential First Round,Subin,Ashanti,,58323,57865,458,"43,051",10,0,"14,598",,,24,,,129,,,,,4,16,,,7,,,,,3,7,,6,,,,Nana Addo Dankwa,Bridget Dzogbenuku,David Asibi Ayindenaba Apasera,John Dramani Mahama,,,Ivory Kobina Greenstreet,,,Christian Kwabena Andrews,,,,,Henry Herbert Lartey,Akua Donkor,,,Nana Kunadu Agyeman Rawlings,,,,,Hassan Ayariga,Percival Kofi Akpaloo,,Alfred Kwame Asiedu Walker,,,
2020,Parliament,Akrofuom,Ashanti,,,"20,495",,"11,992",,,"8,400",,,,,,,,,,,,,,,103,,,,,,,,,,,,Alex Blankson,,Joseph Azumah,,,,,,,,,,,,,,,,,,,,,Prosper Maar,,,,,,
2020,Parliament,Adansi Asokwa,Ashanti,,,"30,896",,"18,355",,,"12,038",,,503,,,,,,,,,,,,,,,,,,,,,,,,Kobina Tahir Hammond,,,Kenneth Boakye Acheampong,,,Mensah Abraham Justice,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Afigya Kwabre North,Ashanti,,,"31,087",,"20,441",,,"10,646",,,,,,,,,,,,,,,,,,,,,,,,,,,Collins Adomako-mensah,,,Emmanuel Jackson Agumah,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Afigya Kwabre South,Ashanti,,,"81,550",,"64,363",,"1,014","16,173",,,,,,,,,,,,,,,,,,,,,,,,,,,William Owuraku Aidoo,,Robert Dambo,Nuzagi Vivien Nyuzagla,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Afigya Sekyere East,Ashanti,,,"52,981",,"41,111",,,"11,870",,,,,,,,,,,,,,,,,,,,,,,,,,,Mavis Nkansah-boadu,,,Sarfo Samuel Duku,,,,,,,,,,,,,,,,,,,,,,,Charles Opoku Gyamfi,,,
2020,Parliament,Ahafo Ano North,Ashanti,,,"40,594",,"21,581",,,"19,013",,,,,,,,,,,,,,,,,,,,,,,,,,,Suleman Adamu Sanid,,,Kwasi Adusei,,,,,,,,,,,,,,,,,,,,,,,Kwabena Osei-bonsu,,,
2020,Parliament,Ahafo Ano South East,Ashanti,,,"28,135",,"15,136",,,"12,999",,,,,,,,,,,,,,,,,,,,,,,,,,,Francis Manu-adabor,,,Yakubu Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Ahafo Ano South West,Ashanti,,,"28,914",,"15,761",,,"13,153",,,,,,,,,,,,,,,,,,,,,,,,,,,Adu Johnson Kwaku,,,Sadik Abubakar,,,,,,,,,,,,,,,,,,,,,,,Adom Douglas Kwakye,,,
2020,Parliament,Asante Akim Central,Ashanti,,,"30,448",,"22,681",,,"7,767",,,,,,,,,,,,,,,,,,,,,,,,,,,Kwame Anyimadu-antwi,,,Yeboah-boatng Enerst Steven,,,,,,,,,,,,,,,,,,,,,,,Richard Adu Darko,,,
2020,Parliament,Asante Akim North,Ashanti,,,"39,132",,"25,009",,,"14,123",,,,,,,,,,,,,,,,,,,,,,,,,,,Appiah-kubi Andy Kwame,,,Alhaji Adams Sulley Yussif,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Asante Akim South,Ashanti,,,"54,862",,"33,223",,,"21,639",,,,,,,,,,,,,,,,,,,,,,,,,,,Kwaku Asante-boateng,,,Maame Sarfoah Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Asawase,Ashanti,,,"92,915",,"31,256",,,"61,659",,,,,,,,,,,,,,,,,,,,,,,,,,,Alidu Seidu,,,Mohammed Mubarak Muntaka,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Asokwa,Ashanti,,,"56,750",,"45,726",,,"11,024",,,,,,,,,,,,,,,,,,,,,,,,,,,Patricia Appiagyei,,,Amoh Kamel,,,,,,,,,,,,,,,,,,,,,,Mahamadu Fuseina,Eric Osei,,,
2020,Parliament,Atwima Kwanwoma,Ashanti,,,"92,939",,"78,209",,,"14,730",,,,,,,,,,,,,,,,,,,,,,,,,,,Kofi Amankwa-manu,,,Grace Agyemang Asamoah,,,,,,,,,,,,,,,,,,,,,,,,Opoku Mensah James,,
2020,Parliament,Atwima Mponua,Ashanti,,,"62,396",,"32,504",,,"29,892",,,,,,,,,,,,,,,,,,,,,,,,,,,Isaac Kwame Asamoah,,,Yeboah Stephen,,,,,,,,,,,,,,,,,,,,,,,Agyarko-poko James,,,
2020,Parliament,Atwima Nwabiagya North,Ashanti,,,"62,801",,"29,932",,,"9,483",,,,,,,,,,,,,,,,,,,,,,,20037,,3349,,Benito Owusu-bio,,,Getrude Nartey,,,,,,,,,,,,,,,,,,,,,,,Emmanuel Osei Gyamfi,Dr. Frederick Gyamfi Apraku,,
2020,Parliament,Atwima Nwabiagya South,Ashanti,,,"72,111",,"46,929",,,"11,883",,,,,,565,,,,,,,,,,,,,,,,,12734,,,,Emmanuel Agyei Anhwere,,,Derrick Owusu Boateng,,,,,,Mensah Mark Osei,,,,,,,,,,,,,,,,,Anthony Willie Nantwi (Dr),,,
2020,Parliament,Bantama,Ashanti,,,"66,380",,"58,972",,,"7,187",,,,,,,,,,,,,,,,,,,,,,,,221,,,Francis Asenso-boakye,,,Joseph Amo,,,,,,,,,,,,,,,,,,,,,,Saahene Kwaku Stephen,,,,
2020,Parliament,Bekwai,Ashanti,,,"66,163",,"40,963",,"22,221","2,877",,,,,,,,,,,,,,,,,,,,,,,102,,,,Joseph Osei-owusu,,Yahaya Nasiru,Oppong Charles,,,,,,,,,,,,,,,,,,,,,,,Kwasi Amofa-agyemang,,,
2020,Parliament,Bosome Freho,Ashanti,,,"27,910",,"20,401",,,"7,509",,,,,,,,,,,,,,,,,,,,,,,,,,,Akwasi Darko Boateng,,,Kwame Adarkwah,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Bosomtwe,Ashanti,,,"68,327",,"57,939",,,"10,388",,,,,,,,,,,,,,,,,,,,,,,,,,,Yaw Osei Adutwum,,,Priscilla Mercy Nketia,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,"Effiduase, Asokore",Ashanti,,,"33,911",,"22,757",,43,"6,244",,,,,,,,,,,107,,,,,,,,,,,,4760,,,,Dr. Nana Ayew Afriye,,Lovia Berkoh,Agyekum Emmanuel Kwabena,,,,,,,,,,,Kofi Lee,,,,,,,,,,,,Quarshie Alfred,,,
2020,Parliament,Ejisu,Ashanti,,,"82,490",,"68,326",,,"14,164",,,,,,,,,,,,,,,,,,,,,,,,,,,John Ampotuah Kumah,,,George Kwame Huze,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Ejura Sekyedumase,Ashanti,,,"55,602",,"25,009",,53,"30,056",,,119,,,335,,,,,,,,,,,,,,30,,,,,,,Mohammed Salisu Bamba,,Laari Samuel,Muhammed Salisu Bamba,,,Adams Husein,,,Sampson Tim Obeng-opoku,,,,,,,,,Osman Muba,,,,,,,,,,,
2020,Parliament,Fomena,Ashanti,,,"26,369",,"10,798",,,"2,608",,,,,,158,,,,,,,,,,,,,,,,,12805,,,,Philip Ofori-asante,,,Christian Ama Ranson Barabu,,,,,,Appiagyei Eric,,,,,,,,,,,,,,,,,Andrew Asiamah Amoako,,,
2020,Parliament,Juaben,Ashanti,,,"32,334",,"24,287",,,"8,047",,,,,,,,,,,,,,,,,,,,,,,,,,,Ama Pomaa Boateng,,,Amankwaah Nana Prempeh,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Kumawu,Ashanti,,,"29,271",,"14,960",,,"2,439",,,,,,174,,,,,,,,,,,,,,,,,11698,,,,Philip Basoah,,,Bernard Opoku Marfo,,,,,,Nana Amoako,,,,,,,,,,,,,,,,,Kwaku Duah,,,
2020,Parliament,Kwabre East,Ashanti,,,"111,371",,"77,635",,,"22,695",,,,,,240,,,,,,,,,,,,,,,210,,10591,,,,Francisca Oteng Mensah,,,Mohammed Sakib Umar,,,,,,James Kwabena,,,,,,,,,,,,,,,Kwabena Owusu Ansa Agyeman,,Anthony Osei-poku,,,
2020,Parliament,Kwadaso,Ashanti,,,"70,585",,"61,772",,349,"8,464",,,,,,,,,,,,,,,,,,,,,,,,,,,Kingsley Nyarko,,David Akwasi Adongo,Eric Asibey,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Mampong,Ashanti,,,"51,805",,"36,159",,,"14,070",,,,,,,,,,,,,,,,,,,,,,,1576,,,,Kwaku Ampratwum-sarpong,,,Frank Amoakohene,,,,,,,,,,,,,,,,,,,,,,,Bright Adomako,,,
2020,Parliament,Manhyia North,Ashanti,,,"56,633",,"39,562",,,"15,943",,,,,,,,,,,,,,,,,,,,,,1128,,,,,Akwasi Kunadu,,,Hamza Swallah,,,,,,,,,,,,,,,,,,,,,,Owusu Achiaa Nana,,,,
2020,Parliament,Manhyia South,Ashanti,,,"33,032",,"27,985",,,"5,047",,,,,,,,,,,,,,,,,,,,,,,,,,,Matthew Opoku Prempeh,,,Abubakar Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Manso Adubia,Ashanti,,,"46,057",,"17,652",,,"10,753",,,,,,,,,,,,,,,,,,,,,,,17652,,,,Hon. Addo Yaw Frimpong,,,Simon Kwaku Agyei,,,,,,,,,,,,,,,,,,,,,,,Dr. Kofi Osei-afoakwa,,,
2020,Parliament,Manso Nkwanta,Ashanti,,,"45,206",,"34,408",,,"10,798",,,,,,,,,,,,,,,,,,,,,,,,,,,George Kwabena Obeng Takyi,,,Bance Musah Osumane,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,New Edubiase,Ashanti,,,"38,109",,"17,913",,,"19,961",,,143,,,,,,,,,,,,,,,,,,,,92,,,,George Boahen Oduro,,,Abdul-salam Adams,,,Nsiah Emmanuel Asare,,,,,,,,,,,,,,,,,,,,Benjamin Brobbey,,,
2020,Parliament,Nhyiaeso,Ashanti,,,"63,065",,"51,531",,,"11,033",,,,,,,,,,,,,,,,,,,,,,,501,,,,Stephen Amoah ,,,Richard Kwamina Prah,,,,,,,,,,,,,,,,,,,,,,,Ebo Jones Gyebi,,,
2020,Parliament,"Nsuta, Kwamang, Beposo",Ashanti,,,"32,943",,"23,622",,,"9,321",,,,,,,,,,,,,,,,,,,,,,,,,,,Adelaid Ntim,,,Newman Dapaah,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Obuasi East,Ashanti,,,"42,369",,"27,583",,,"14,786",,,,,,,,,,,,,,,,,,,,,,,,,,,Patric Boakye-yiadom,,,Samuel Aboagye,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Obuasi West,Ashanti,,,"48,534",,"33,393",,,"15,141",,,,,,,,,,,,,,,,,,,,,,,,,,,Kwaku Agyeman Kwarteng,,,Faustilove Appiah Kannin,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Odotobiri,Ashanti,,,"48,835",,"28,021",,,"10,456",,,,,,"10,358",,,,,,,,,,,,,,,,,,,,,Emmanuel Akwasi Gyemfi,,,Emmanuel Obeng Agyeman,,,,,,Paul Agyemang-bannor,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Offinso North,Ashanti,,,"38,249",,"18,614",,163,"17,273",,,,,,,,,,,,,,,41,,,,,,,,1305,,853,,Ntim Auguestine Collins,,Abdul Nasir Deen,Acheampong Caesar Ofosu,,,,,,,,,,,,,,,Ofosuhene Kingsley Kwame,,,,,,,,Nana Kwaku Bonsam,Charles Kwabena Boateng Sumaila,,
2020,Parliament,Offinso South,Ashanti,,,"59,923",,"39,971",,,"19,952",,,,,,,,,,,,,,,,,,,,,,,,,,,Isaac Yaw Opoku,,,Yussif Haruna,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Oforikrom,Ashanti,,,"85,448",,"60,156",,545,"24,747",,,,,,,,,,,,,,,,,,,,,,,,,,,Emmanuel Marfo,,Munira Seidu Mohammed,Henry Osei Akoto,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Old Tafo,Ashanti,,,"57,163",,"42,616",,,"14,405",,,,,,,,,,,142,,,,,,,,,,,,,,,,Vincent Ekow Assafuah,,,Sahmudeen Mohammed Kamil,,,,,,,,,,,Patience Owusu Ansah,,,,,,,,,,,,,,,
2020,Parliament,Sekyere Afram Plain,Ashanti,,,"16,002",,"7,923",,,"8,079",,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph Gyamfi Owusu,,,Alex Adomako-mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Suame,Ashanti,,,"88,136",,"67,095",,,"9,312",,,299,,,,,,,,,,,,,,,,,213,,,11217,,,,Osei Kyei-mensah-bonsu,,,Francis Dodovi,,,Suleman Mohammed,,,,,,,,,,,,,,,,,Mubarak Mohammed,,,George Prempeh,,,
2020,Parliament,Subin,Ashanti,,,"56,848",,"41,238",,,"15,610",,,,,,,,,,,,,,,,,,,,,,,,,,,Eugene Boakye Antwi,,,Abubakar Mohamed Murtala,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Agona East,Central,,,"45,979",,"22,292",,,"23,247",,,139,,,,,,,,,,,,,,,,,,204,,97,,,,Kwesi Yankah,,,Queenstar Maame Pokua Sawyerr,,,Appiah Kubi Sharfiu,,,,,,,,,,,,,,,,,,Samuel Aryeequaye,,Anthony Adjetey Adjei,,,
2020,Parliament,Agona West,Central,,,"58,283",,"30,513",,,"27,673",,,,,,,,,,,,,,,,,,,,,,,97,,,,Cynthia Mamle Morrison,,,Paul Kofi Tekyi Turkson,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Ajumako Enyan Esiam,Central,,,"67,575",,"28,229",,,"39,229",,,,,,,,,,,,,,,117,,,,,,,,,,,,Etuaful Rashid Kwesi,,,Cassiel Ato Baah Forson,,,,,,,,,,,,,,,Samuel Akombisa,,,,,,,,,,,
2020,Parliament,Asikuma/ Odoben/ Brakwa,Central,,,"53,629",,"25,454",,,"28,175",,,,,,,,,,,,,,,,,,,,,,,,,,,Emmanuel Domson Adjei,,,Alhassan Kobina Ghansah,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Assin Central,Central,,,"34,501",,"19,754",,,"14,747",,,,,,,,,,,,,,,,,,,,,,,,,,,Ken Ohene Agyapong,,,Nurein Shaibu Migyimah,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Assin North,Central,,,"31,686",,"14,193",,,"17,493",,,,,,,,,,,,,,,,,,,,,,,,,,,Abena Durowaa Mensah,,,James Gyakye Quayson,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Assin South,Central,,,"43,622",,"17,121",,,"10,201",,,,,,499,,,,,,,,,,,,,,,,,15801,,,,John Ntim Fordjour,,,Nicholas Baffoe,,,,,,Adjei-banin George,,,,,,,,,,,,,,,,,Joseph Kofi Damtse,,,
2020,Parliament,Awutu Senya East,Central,,,"108,675",,"57,114",,,"51,561",,,0,,,0,,,,,0,,,,,,,,,,,,,0,,,Mavis Hawa Koomson,,,Phillis Naa Koryoo Okunor,,,Nii Addy Ishmael,,,Hanson Ishmael Amuzu,,,,,Peter Kwao Lartey,,,,,,,,,,,Mohammed Issah Al-marzuque,,,,
2020,Parliament,Awutu Senya West,Central,,,"63,411",,"29,832",,,"32,708",,,193,,,678,,,,,,,,,,,,,,,,,,,,,George Nenyi Kojo Andah,,,Gizella Tetteh -agbotui,,,Samuel Yawson,,,Edith Mensah Dzonyrah,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Cape Coast North,Central,,,"44,615",,"21,643",,,"22,972",,,0,,,0,,,,,,,,,,,,,,,,,,,,,Babara Asher Ayisi,,,Kwamena Minta Nyarku,,,Frank Emunah,,,Peter Caesar Kwegyir Aggrey,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Cape Coast South,Central,,,"40,535",,"19,417",,,"21,118",,,,,,,,,,,,,,,,,,,,,,,,,,,Ernest Arthur,,,George Kweku Ricketts-hagan,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Effutu,Central,,,"52,448",,"33,545",,101,"18,802",,,,,,,,,,,,,,,,,,,,,,,,,,,Alexander Afenyo-markin,,Umar Murtala Muhammed,James Kofi Annan,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Ekumfi,Central,,,"29,924",,"13,468",,,"16,037",,,48,,,371,,,,,,,,,,,,,,,,,,,,,F. K. Ato Codjoe,,,Abeiku Crentsil,,,Ibrahim Anderson,,,Regina Amoah,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Gomoa Central,Central,,,"36,968",,"20,527",,,"14,568",,,,,,1397,,,,,,,,,476,,,,,,,,,,,,Hon. Naana Eyiah,,,Jonamoah Moses Jehu-appiah,,,,,,Hannah Chrissam,,,,,,,,,Frank Otchere Paintsil,,,,,,,,,,,
2020,Parliament,Gomoa East,Central,,,"74,080",,"35,873",,,"36,637",,,,,,1397,,,,,,,,,,,,,,,,,,173,,,Kojo Asemanyi,,,Desmond De-graft Paitoo,,,,,,Samuel Kofi Essel,,,,,,,,,,,,,,,,Emmanuel Otchere,,,,
2020,Parliament,Gomoa West,Central,,,"56,254",,"25,235",481,,"29,822",,,,,,716,,,,,,,,,,,,,,,,,,,,,Alexander Kodwo Kom Abban,Charles Yawson,,Richard Gyan Mensah,,,,,,Esmond Panyin Enchill,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Hemang Lower Denkyira,Central,,,"27,956",,"14,791",,,"12,692",,,,,,473,,,,,,,,,,,,,,,,,,,,,Bright Wireko-brobby,,,Faster Joseph Andoh,,,,,,Appiah Kubi,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Komenda Edina Eguafo Abrem,Central,,,"63,011",,"23,039",11964,,"26,886",,,,,,1122,,,,,,,,,,,,,,,,,,,,,Dr. Samuel Joe Acquah,John Sterling,,Samuel Atta Mills,,,,,,Abubakar Sadiq Cann,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Mfantseman,Central,,,"69,370",,"36,021",,,"32,438",,,,,,911,,,,,,,,,,,,,,,,,,,,,Ophelia Mensah,,,James Essoun,,,,,,Alijatu Ibrahim,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Twifo Atti Morkwa,Central,,,"41,551",,"19,594",,,"21,416",,,,,,541,,,,,,,,,,,,,,,,,,,,,Ebenezar Obeng Dwamena,,,Vondee T. D. David,,,,,,Obodai Alex Tetteh,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Upper Denkyira East,Central,,,"49,229",,"26,771",0,0,"22,121",,,,,,337,,,,,,,,,,,,,,,,,,,,,Dr. Festus Awuah Kwofie,Fredrick Enchile,Amaniampong Owusu Offin,Emelia Ankomah,,,,,,Christiana Asante,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Upper Denkyira West,Central,,,"36,371",,"17,925",,,"18,446",,,,,,,,,,,,,,,,,,,,,,,,,,,Samuel Nsowah-djan,,,Daniel Ohene Darko,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Bawku Central,Upper East,,,"49,312",,"23,166",,,"25,490",,,,,,458,,,,,,,,,87,,,,,,111,,,,,,Agbanina Gabiana Abugri,,,Ayariga Mahama,,,,,,Ayabah David Kwesi,,,,,,,,,Kaame Isaac,,,,,,Kasim Siniwani,,,,,
2020,Parliament,Binduri,Upper East,,,"30,577",,"15,016",,,"14,562",,,,,,,,,,,,,,,,,,,,,,,999,,,,Abanga Abdulai,,,Robert Baba Kuganab-lem,,,,,,,,,,,,,,,,,,,,,,,Ayeeda John Ayebilla,,,
2020,Parliament,Bolgatanga Central,Upper East,,,"52,961",,"18,456",,,"34,157",,,119,,,,,,,,,,,,,,,,,,229,,,,,,Rex S. A. Asanga,,,Adongo Isaac,,,Abdul-rahman Latifa,,,,,,,,,,,,,,,,,,Francis Ayadago,,,,,
2020,Parliament,Bolgatanga East,Upper East,,,"18,436",,"6,042",,,"12,394",,,,,,,,,,,,,,,,,,,,,,,,,,,Emmanuel Abugre Abole,,,Dr. Dominic Akuritinga Ayine,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Bongo,Upper East,,,"45,531",,"17,276",1548,,"26,268",,,,,,439,,,,,,,,,,,,,,,,,,,,,Ayinbisa Ayamga Peter,George A-enbinge Afari,,Bawa Edward Abanbire,,,,,,Akamah Richard,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Builsa North,Upper East,,,"24,426",,"9,031",,221,"13,826",,,,,,,,,,,,,,,,,,,,,,,1348,,,,Abakisi Maurice James,,Asuok Joseph Ransford,James Agalga,,,,,,,,,,,,,,,,,,,,,,,Anuegabey Simon Gibson Achavuusum,,,
2020,Parliament,Builsa South,Upper East,,,"16,056",,"5,674",,2931,"7,451",,,,,,,,,,,,,,,,,,,,,,,,,,,Gariba Daniel Kwame,,Azong Alhassan,Clement Abas Apaak,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Chiana-Paga,Upper East,,,"37,990",,"15,540",,,"21,954",,,291,,,,,,,,,,,,,,,,,,205,,,,,,Robert Apechira Aloo,,,Thomas Addah Dalu,,,Abagumbire Elvis Akumtire,,,,,,,,,,,,,,,,,,Akwoyire Patrick Bugayire,,,,,
2020,Parliament,Garu,Upper East,,,"21,751",,"9,344",,,"12,407",,,,,,,,,,,,,,,,,,,,,,,0,,,,Musah Osman ,,,Alalzuuga Albert Akuka,,,,,,,,,,,,,,,,,,,,,,,Dominic Azimbe Azumah,,,
2020,Parliament,Nabdam,Upper East,,,"18,766",,"7,924",,,"10,842",,,,,,,,,,,,,,,,,,,,,,,,,,,Boniface Gambila Adagbila,,,Mark Kurt Nawaane,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Navrongo Central,Upper East,,,"43,271",,"15,821",503,,"26,947",,,,,,,,,,,,,,,,,,,,,,,,,,,Tangoba Abayage,Kubirizegh Susana Agoriba,,Sampson Tangombu Chiragia,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Pusiga,Upper East,,,"35,085",,"14,666",,138,"14,929",,,,,,,,,,,,,,,,,,,,283,,,5069,,,,Abdul-karim Zanni Dubiure,,Aguri Akugri John,Laadi Ayii Ayamba,,,,,,,,,,,,,,,,,,,,Moses Azuma Musa,,,Akunye Simon Atingbari,,,
2020,Parliament,Talensi,Upper East,,,"36,475",,"13,033",,6791,"16,651",,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Pearson Duanab Wuni,,Micheal Wombeogo,Benson Tongo Baba,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Tempane,Upper East,,,"37,401",,"16,462",,,"20,939",,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph Dindiok Kpemka,,,Akanvariba Lydia Lamisi,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Zebilla,Upper East,,,"50,629",,"15,997",,,"33,616",,,842,,,,,,,,,,,,174,,,,,,,,,,,,Frank Fuseini Adongo,,,Avoka Cletus Apul,,,Anafo Benjamin,,,,,,,,,,,,Karim Mahamadu Aduku,,,,,,,,,,,
2020,Parliament,Daffiama/Bussie/Issa,Upper West,,,"18,659",,"8,116",,,"10,543",,,,,,,,,,,,,,,,,,,,,,,,,,,Nadi Imoro Sandra,,,Dr. Sebastian Sandaare N,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Jirapa,Upper West,,,"34,541",,"9,366",,,"25,175",,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Deriguba,,,Cletus Seidu Dapilaah,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Lambussie,Upper West,,,"20,219",,"9,189",,,"8,559",,,174,,,,,,,,,,,,,,,,,,,,2297,,,,Bakye Yelviel Baligi,,,Edward Kaale-ewola Dery,,,David Mwinfor Deribaa,,,,,,,,,,,,,,,,,,,,Baloroo John Doughr,,,
2020,Parliament,Lawra,Upper West,,,"25,282",,"11,156",,,"14,126",,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony A. Karbo,,,Bede A. Zeideng,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Nadowli/Kaleo,Upper West,,,"36,068",,"7,664",,4453,"23,951",,,,,,,,,,,,,,,,,,,,,,,0,,,,Elvis Banoemuleng Botaah,,"Mornaah, Bernard Aabataayela",Sumah Anthony Mwinikaara,,,,,,,,,,,,,,,,,,,,,,,Saadong Nwinibang-era Fataawu,,,
2020,Parliament,Nandom,Upper West,,,"26,347",,"15,237",,,"11,110",,,,,,,,,,,,,,,,,,,,,,,,,,,Ambrosse Dery,,,Richard Kuuire,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Sissala East,Upper West,,,"34,738",,"12,932",,9126,"12,060",,,,,,,,,,,620,,,,,,,,,,,,,,,,Issahaku Amidu Cinnia,,Kanton Kingsley Kassim,Bataglia Mohammed Issah,,,,,,,,,,,Zakaria Jaasu Abdul-baari,,,,,,,,,,,,,,,
