YEAR,OFFICE,CONSTITUENCY,REGION,REGISTERED_VOTERS,VOTES_CAST,VALID_VOTES,VOTES_REJECTED,NPP,PPP,PNC,NDC,DFP,DPP,CPP,RPD,NRP,UGM,UFP,URP,YPP,EGLE,GCPP,GFP,GNP,NVP,NDP,NCP,PCP,IPC,IPP,APC,UPP,IND1,IND2,IND3,IND4,NPP_C,PPP_C,PNC_C,NDC_C,DFP_C,DPP_C,CPP_C,RPD_C,NRP_C,UGM_C,UFP_C,URP_C,YPP_C,EGLE_C,GCPP_C,GFP_C,GNP_C,NVP_C,NDP_C,NCP_C,PCP_C,IPC_C,IPP_C,APC_C,UPP_C,IND1_C,IND2_C,IND3_C,IND4_C
2016,Parliament,Mion,Northern,36907,27883,27283,600,10127,,80,15954,,,1122,,,,,,,,,,,,,,,,,,,,,,,MOHAMMED HASHIM ABDALLAH,,SAYIBU ABDUL-RAUF,MOHAMMED ABDUL-AZIZ,,,MABANUN PHILEMON U-NAYE,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Nalerigu-Gamgaba,Northern,68787,52188,51132,1056,27501,351,,23150,,,130,,,,,,,,,,,,,,,,,,,,,,,ALIMA MAHAMA,ALI FUSHEINI,,ISSIFU SEIDU,,,ALHASSAN ZIBLIM,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Nanton,Northern,26007,22042,21887,155,11346,,,10451,,,90,,,,,,,,,,,,,,,,,,,,,,,MOHAMMED HARDI TUFERU,,,IBRAHIM MUTALA MUHAMMED,,,ALHASSAN MOHAMMED AWAL,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Saboba,Northern,35665,29125,28666,459,14345,,,9738,,,101,,,,,,,,,,,,,,,,,,,4482,,,,CHARLES BINIPOM BINTIN,,,BUKARI NIKPE JOSEPH,,,ABDUL AZIZ ISSAH,,,,,,,,,,,,,,,,,,,JOSEPH AMUZU NGMANGNAG,,,
2016,Parliament,Sagnarigu,Northern,53777,38465,38055,410,7888,449,,26898,,,2820,,,,,,,,,,,,,,,,,,,,,,,HABIB IDDRISU,ABDUL JAMALDEEN AHMED,,A. B. A. FUSEINI,,,ZALIA ISSAAH,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Salaga North,Northern,15878,12398,12185,213,3037,2733,,6363,,,52,,,,,,,,,,,,,,,,,,,,,,,LUCAS ALHASSAN ABILLA,ABDUL-FATAWU ABDUL-WAHAB,,ALHASSAN MUMUNI,,,ADAM ISSAHAKU,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Salaga South,Northern,48665,32622,31885,737,12707,,135,12660,,,242,,,,,,,,,,,,,,,,,,,3221,2920,,,SALIFU ADAM BRAIMAH,,MUNTARI ABDUL-JALILU,ABUBAKARI IBRAHIM DEY,,,HABIB MOHAMMED SAANI,,,,,,,,,,,,,,,,,,,JANDA ADAM MAHAMA,,,
2016,Parliament,Savelugu,Northern,49753,39619,38972,647,13334,219,88,12590,,,118,,,,,,,,,,,,,,,,,,,12623,,,,MUHAMED ABDUL-SAMED GUNU,MUNIRU HARDI,SHAHADU YUSSIF DASANA,ALHASSAN ABDULAI RED,,,IBRAHIM MOHAMMED AWAL,,,,,,,,,,,,,,,,,,,ALHASSAN IDDRISU,,,
2016,Parliament,Sawla Tuna Kalba,Northern,45625,26477,25810,667,8301,202,,17209,,,98,,,,,,,,,,,,,,,,,,,,,,,JAMES KIPO SUNYEHZI,IBRAHIM YAKUBU,,ANDREW DARI CHIWITEY,,,ALBERT IDDISAH,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Tamale Central,Northern,83947,64769,64418,351,25230,310,126,38531,,,221,,,,,,,,,,,,,,,,,,,,,,,IBRAHIM ANYARS IMORO,BABA ALHASSAN,SALIFU IDDRISU,INUSAH ABDULAI BISTAV FUSEINI,,,ABUBAKARI ABDULAI MADUGU,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Tamale North,Northern,41626,31606,31391,215,5329,,62,21280,,,142,,,,,,,,,,,,,,,,,62,,4516,,,,KULSUMI MOHAMMED,,ABDULAI DAVID,SUHIYINI ALHASSAN SAYIBU,,,ABDALLAH MUAZU,,,,,,,,,,,,,,,,,SEIDU ABDULAI NAPODOO,,ALHASSAN DAHAMANI,,,
2016,Parliament,Tamale South,Northern,100015,72731,71985,746,18932,,193,52235,,,625,,,,,,,,,,,,,,,,,,,,,,,YAKUBU YUSSIF,,ABDALLAH ALHASSAN GOUDI,IDDRISU HARUNA,,,ABDUL JALILU KASSIM,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Tatale-Sanguli,Northern,32983,24752,24148,604,7027,791,,9371,,,482,,,,,,,,,,,,,,,,,,,6477,,,,THOMAS MBOMBA,WUMBORAPAK NKPEBE PETER,,TAMPI ACHEAMPONG SIMON,,,SERCHEN KOMBA,,,,,,,,,,,,,,,,,,,JAMES CECIL YANWUBE,,,
2016,Parliament,Tolon,Northern,56409,43535,43065,470,21782,304,,20725,,,254,,,,,,,,,,,,,,,,,,,,,,,WAHAB SUHIYINI WUMBEI,ZIBLINA BABA ISSIFU ABUKARI,,ABDUL-RAZAK ALIDU UMAR,,,SALIFU SAMSON HUSSEIN,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Walewale,Northern,64888,51535,50852,683,26431,,241,23851,,,329,,,,,,,,,,,,,,,,,,,,,,,SAGRE BAMBANGI,,ABUDU KWABENA YUSSIF,ABDALLAH ABUBAKARI,,,SABRATU MAHAMA,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Wulensi,Northern,40203,31218,30608,610,14950,4214,,11061,,,150,,,,,,,,,,,,,,,,,,,233,,,,THOMAS DONKOR OGAJAH,YAKUBU LIMPU,,LALIRI GEORGE MABAN,,,MAMANI WUMBEI ABDULAI,,,,,,,,,,,,,,,,,,,HABIB TAHID DANBA,,,
2016,Parliament,Yagaba-Kubori,Northern,24477,19773,19338,435,8294,,,10990,,,54,,,,,,,,,,,,,,,,,,,,,,,USSIF MUSTAPHA,,,ABDUL-RAUF TANKO IBRAHIM,,,SALIFU SAMSUDEEN,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Yapei-Kusawgu,Northern,55511,38341,37606,735,14242,,,23364,,,,,,,,,,,,,,,,,,,,,,,,,,YAKUBU ZAKARIA,,,JOHN ABDULAI JINAPOR,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Yendi,Northern,66689,52695,52045,650,27158,737,186,23964,,,,,,,,,,,,,,,,,,,,,,,,,,MOHAMMED HABIB TIJANI,WUMBEI UGAN,ANDANI ABDUL LATIF,YAHAYA HAMZA ALIKALI,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Yunyoo,Northern,22420,16632,16084,548,6659,470,,7031,,,256,,,,,,,,,,,,,,,,,,,1668,,,,LIWAAL OSCAR,LAAR NAMISUB ELIJAH,,JOSEPH BIPOBA NAABO,,,DAWUDA NAFISA,,,,,,,,,,,,,,,,,,,ELIZABETH PIJIT POYARI,,,
2016,Parliament,Zabzugu,Northern,34143,27345,27025,320,13434,,,13591,,,,,,,,,,,,,,,,,,,,,,,,,,JABAAH JOHN BENNAM,,,ALHASSAN UMAR,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Bawku Central,Upper East,64055,44465,44250,215,21104,233,,22611,,,106,,,,,,,,,,,,,,,,,,,196,,,,AGBANWA GABIANA ABUGRI,AWINI PAUL MBILLA,,MAHAMA AYARIGA,,,IBRAHIM ZALIYA,,,,,,,,,,,,,,,,,,,AYUUBA SEIDU,,,
2016,Parliament,Binduri,Upper East,36015,25817,25203,614,9577,280,,15191,,,58,,,,,,,,,,,,,,,,,97,,,,,,ABANGA ABDULAI,ISSAKA JOSEPH HAMIDU,,ROBERT BABA KUGANABLEM,,,OSMAN SULEMANA,,,,,,,,,,,,,,,,,AZURE ISSIFU SALIFU,,,,,
2016,Parliament,Bolgatanga Central,Upper East,68011,49787,48714,1073,15610,288,7431,25042,,,174,,,,,,,,,,,,,,,,,169,,,,,,ASANGA REX SIMEON ATAREYELLA,SAMPSON AYINDONGO AKOLGO,THOMAS AKURUGU,ISAAC ADONGO,,,ABDUL-RAHAMAN LATIFA,,,,,,,,,,,,,,,,,AYAMGA RICHARD,,,,,
2016,Parliament,Bolgatanga East,Upper East,20157,15037,14854,183,4224,138,,10492,,,,,,,,,,,,,,,,,,,,,,,,,,EMMANUEL ABUGRE ABOLE,STARLINE AYINENONGMA BABA,,DR. DOMINIC AKURITINGA AYINE,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Bongo,Upper East,56234,39451,38433,1018,6800,12932,,18442,,,259,,,,,,,,,,,,,,,,,,,,,,,GABRIEL NSOH ADE AGANA,AFARI GEORGE A-ENGBINGE,,EDWARD ABAMBIRE BAWA,,,AWILLUM EBENEZER AWINE,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Builsa North,Upper East,30932,23268,22685,583,8652,,,13886,,,147,,,,,,,,,,,,,,,,,,,,,,,ALONSI THOMAS KOFI,,,JAMES AGALGA,,,AYAAJI WILLIAM ABAAYIAK,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Builsa South,Upper East,19738,15392,14942,450,2814,,4462,7666,,,,,,,,,,,,,,,,,,,,,,,,,,GARIBA DANIEL KWAME,,AZONG ALHASSAN,DR.APAAK A. CLEMENT,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Chiana-Paga,Upper East,50432,34752,33879,873,11939,5843,120,15847,,,130,,,,,,,,,,,,,,,,,,,,,,,CLEMENT DANDORI PWAWORKE,ABUGAH NAOMI,AYAMGA BOBONGAWONO EDWARD,RUDOLF NSORWINNE AMENGA-ETEGO,,,AKUMYIRE ELVIS ABAGUMBIRE,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Garu,Upper East,33592,24407,23900,507,10856,,,12809,,,48,,,,,,,,,,,,92,,,,,42,,53,,,,SAMARI ALHASSAN,,,ALBERT AKUKA ALALZUUGA,,,USSIF SHAKA NAMBE,,,,,,,,,,,,ALHASSAN A. RAHAMAN,,,,,SAMARI SAEED BABA,,YAKUBU PANDAM  PETER,,,
2016,Parliament,Nabdem,Upper East,21570,16215,15901,314,6528,,,9373,,,,,,,,,,,,,,,,,,,,,,,,,,BONIFACE A. GAMBILA,,,DR.MARK KURT NAWAANE,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Navrongo Central,Upper East,55342,39821,39200,621,20667,1084,246,17203,,,,,,,,,,,,,,,,,,,,,,,,,,JOSEPH KOFI ADDA,KUBIRIZIGAH SUSANA AGORIBA,PWOAWUVI  JOSEPH WEGURI,MARK OWEN WOYONGO,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Pusiga,Upper East,42512,29592,28351,1241,7209,,,12737,,,,,,,,,,,,,,,,,,,,,,8405,,,,OSMANI ALUDIBA AYUBA,,,AYAMBA LAADI AYII,,,,,,,,,,,,,,,,,,,,,,SIMON AKUNYE ATINGBAN,,,
2016,Parliament,Talensi,Upper East,43821,31700,30891,809,8382,248,9200,12874,,,187,,,,,,,,,,,,,,,,,,,,,,,WUNI THOMAS PEARSON DUANAB,AYAM JOHNBOSCO,MICHAEL WOMBEOGO,BENSON TONGO BABA,,,CLINTON NAMBULIGYIN BUKARI,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Tempane,Upper East,43949,30308,29423,885,13363,2306,,10697,,,132,,,,,,,,,,,,,,,,,,,2925,,,,JOSEPH DINDIOK KPEMKA,LAAR SAMSON KANGBEN,,DAVID ADAKUDUGU,,,AYAABA SAMSON ASAMAN,,,,,,,,,,,,,,,,,,,FRANCIS ADAM  ASAANAH,,,
2016,Parliament,Zebilla,Upper East,62428,46229,45362,867,22361,298,,22121,,,388,,,,,,,,,,,,194,,,,,,,,,,,FRANK FUSENI ADONGO,APAMBILLA JOEL KASIM,,CLETUS APUL AVOKA,,,ANAFO BENJAMIN,,,,,,,,,,,,ELIJAH ANAAZUT-ZAGISI,,,,,,,,,,
2016,Parliament,Daffiama-Bussie-Issa,Upper West,20155,13647,13404,243,4776,,,8569,,,,,,,,,,,,,,,,,,,,59,,,,,,LWANGA SAANYEH BAGONLURI,,,SEBASTIAN NGEMENENSO SANDAARE,,,,,,,,,,,,,,,,,,,,DUNEE LWANGA,,,,,
2016,Parliament,Jirapa,Upper West,41340,26643,25959,684,2071,,,15390,,,90,,,,,,,,89,,,,,,,,,70,,8249,,,,KPIETA JESSE SUNG,,,FRANCIS BAWAANA DAKURA,,,BAGBULO JOSEPH,,,,,,,,KAAWAASAN PETER,,,,,,,,,PAALEE JACQUELINE,,PAUL DERIGUBA,,,
2016,Parliament,Lambussie-Karni,Upper West,23823,15679,15321,358,6110,,,8931,,,101,,,,,,,,,,,,,,,,,51,,128,,,,BAKYE YELVIEL-DONG BALIGI,,,EDWARD KAALE-EWOLA DERY,,,MWINIFOR DAVID DERIBAA,,,,,,,,,,,,,,,,,TAWIAH KAAPEKE,,ERNEST SANYARE BEINPUO,,,
2016,Parliament,Lawra,Upper West,30453,22611,21955,656,8704,,,7476,,,124,,,,,,,,,,,,,,,,,,,5651,,,,ANTHONY N-YOH PUOWELE KARBO,,,BEDE ANWATAAZUMO ZIEDENG,,,SA-EED M HASIRU,,,,,,,,,,,,,,,,,,,ABU SAMSOM,,,
2016,Parliament,Nadowli-Kaleo,Upper West,41758,29199,28711,488,9154,,5393,14044,,,120,,,,,,,,,,,,,,,,,,,,,,,ELVIS BANOEMULENG BOTAH,,ANBATAAYELA BERNARD MORNAH,ALBAN SUMANA KINSGFORD BAGBIN,,,EMMANUEL NASSAL,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Nandom,Upper West,28587,21975,21598,377,11107,262,,10229,,,,,,,,,,,,,,,,,,,,,,,,,,AMBROSE DERY,KABRIKU PETER CLAVER,,RICHARD KUUIRE,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Sissala East,Upper West,33558,25501,24935,566,8811,,8015,7846,,,95,,,,93,,,,75,,,,,,,,,,,,,,,ABASS RIDWAN DAUDA,,KANTON KINGSLEY KASIM,ALIJATA SULEMANA GBENTIE,,,ABIBA FIDELIA MOHAMMED,,,,NAMURU TAHIRU,,,,ABDUL-BARRI JAASU ZAKARIA,,,,,,,,,,,,,,
2016,Parliament,Sissala West,Upper West,30890,23575,23162,413,13130,,,9762,,,49,,,,,,,,,,,,221,,,,,,,,,,,PATRICK AL-HASSAN ADAMA,,,AMIN AMIDU SULEMANI,,,NANKPA ABU MURANA,,,,,,,,,,,,KATUO AASOGLENANG HENRY,,,,,,,,,,
2016,Parliament,Wa Central,Upper West,80820,57489,56814,675,24748,5894,199,25319,,,375,,,,,,,,96,,,,183,,,,,,,,,,,TAHIRU ISSAHAKU MOOMIN,SOHIMWINYE JAMES K,ABDUL SHERIF GHALI,RASHID PELPUO,,,ISSAHAQUE SULEMAN,,,,,,,,KUUTINE EDGARD YELYAGA,,,,SEIDU SADIQ ABUBAKARI,,,,,,,,,,
2016,Parliament,Wa East,Upper West,37427,27781,27105,676,12723,2995,,11387,,,,,,,,,,,,,,,,,,,,,,,,,,BAYON GODFRED TANGU,BAN SALIAH,,HENRY SEIDU DANNAH,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Wa West,Upper West,46728,30744,29791,953,7415,450,,12658,,,281,,,,,,,,,,,,181,,,,,,,8806,,,,DARI DANIEL KUUSONGNO,FELX S. PIGRU,,JOSEPH YIELEH CHIREH,,,JARGU ISSAHAKU SANDA,,,,,,,,,,,,DARE WARIBATA,,,,,,,PATRICK BANDANAA,,,
2016,Parliament,Adaklu,Volta,19053,11711,11620,91,1048,,,10337,,,,,,,,,,,,,,,235,,,,,,,,,,,SAMUEL C. K BUAME,,,KWAME AGBODZA,,,,,,,,,,,,,,,HIAGBE EDEM DZANKU,,,,,,,,,,
2016,Parliament,Afadjato South,Volta,37748,23492,23284,208,3133,612,,19486,,,53,,,,,,,,,,,,,,,,,,,,,,,SENEDZA SEMANU WISDOM,FIA KWESI HANSON,,ANGELA OFORIWA ALORWU-TAY,,,GEORGE KOFI KOTOKU,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Agotime-Ziope,Volta,29738,16861,16682,179,510,,,11614,,,,,,,,,,,,,,,1329,,,,,,,3229,,,,JOHN KWAKU,,,CHARLES AGBEVE,,,,,,,,,,,,,,,DAVID YAOGA SUNU,,,,,,,AMENYA WISDOM ELVIS ATIVOE,,,
2016,Parliament,Akan,Volta,42799,27757,27306,451,9730,,,13941,,,,,,,,,,,,,,,,,,,,149,,3486,,,,KOFI ADJEI NTIM,,,ABDUL AZIZ MUNIRU,,,,,,,,,,,,,,,,,,,,JONATHAN TETTEH,,JOSEPH KWADWO OFORI,,,
2016,Parliament,Akatsi North,Volta,21497,13048,12861,187,1379,,,11482,,,,,,,,,,,,,,,,,,,,,,,,,,PRINCE SOKODE AMUZU,,,PETER NORTSU-KOTOE,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Akatsi South,Volta,48476,30524,30025,499,850,233,,16916,,,50,,,,,,,,,,,,,,,,,,,11976,,,,LEO-NELSON ADZIDOGAH,AMETAME JAPHET,,BERNARD AHIAFOR,,,ANDREAS KWABLA AVORGBEDOR,,,,,,,,,,,,,,,,,,,EVANS GADETO DJIKUNU,,,
2016,Parliament,Anlo,Volta,55782,35271,34705,566,2451,6823,,22216,,,235,,,,,,,,,,,,,,,,,,,2980,,,,EDDAH EDWARD KWADZO,FRANCIS TAMAKLOE,,CLEMENT KOFI HUMADO,,,KUATSIKOR SYLVANUS GEORGE,,,,,,,,,,,,,,,,,,,KUMEDZRO GAYHEART SENA,,,
2016,Parliament,Biakoye,Volta,43106,25505,25226,279,6716,229,,18152,,,63,,,,,,,,,,,,66,,,,,,,,,,,KOMLA ONNY ESQ,SELORM AGBOLOSU,,KWADWO NYANPON ABOAGYE,,,FREDRICK DUNCAN MODZABI,,,,,,,,,,,,APPIAH EVANS,,,,,,,,,,
2016,Parliament,Buem,Volta,40041,21451,21227,224,5896,233,,14799,,,193,,,,,,,,,,,,,,,,,,,106,,,,AZIALE LAWRENCE KWAME,AZIAKPA FRANCIS KOFI,,DANIEL KWASI ASHIAMAH,,,NELSON ASAFO,,,,,,,,,,,,,,,,,,,DAVID KOFI AHOSE,,,
2016,Parliament,Central Tongu,Volta,43392,29013,28757,256,2423,286,,25955,,,93,,,,,,,,,,,,,,,,,,,,,,,EBENEZER KWADZO AZUMAH,HOZAME GEOFFREY,,HOTTORDZE ALEXANDER R.,,,PATRICK KWADZO AGBOYIBOR,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Ho Central,Volta,95862,59914,59547,367,6031,673,189,47330,,,259,,,,,,,,,,,,,,,,,,,5065,,,,ERNEST YAO GAEWU,ADEDIAH CONFIDENCE KORBLA,FRANKLIN KORDZO AMUDZI,BENJAMIN KOMLA KPODO,,,TAY PERRY,,,,,,,,,,,,,,,,,,,EDWIN TUKPEYI,,,
2016,Parliament,Ho West,Volta,52892,32256,32007,249,3385,916,,27204,,,170,,,,,,,,,,,,332,,,,,,,,,,,ISAAC KWAME ADIKA,AKUTEY JOSHUA KUMAH,,EMMANUEL KWASI BEDZRAH,,,TETTEH EDWIN HARRY,,,,,,,,,,,,JONHNSON MELODY DEDO,,,,,,,,,,
2016,Parliament,Hohoe,Volta,73100,43060,42730,330,6462,269,,35437,,,179,,,,,,,,,,,,383,,,,,,,,,,,MARLON PRAISES ANIPA,AMECKSON FRANK SELLASIE,,BERNICE ADIKU HELOO,,,WISDOM KWEKU ADETOR,,,,,,,,,,,,JUSTINE KUMORDZI ONAI AVADU,,,,,,,,,,
2016,Parliament,Keta,Volta,51476,31257,30934,323,1665,295,,28143,,,601,,,,,,,,,,,,230,,,,,,,,,,,ANTHONY ANANI KOJO DESEWU,PROSPER SELASSIE AKPAGANAH,,RICHARD MAWULI KWAKU QUASHIGAH,,,MATHIAS KOFI ADUGU,,,,,,,,,,,,EDEM MENSAH,,,,,,,,,,
2016,Parliament,Ketu North,Volta,67326,41608,41107,501,15596,176,,25260,,,,,,,,,,,,,,,,,,,,75,,,,,,SAMUEL KOFI AHIAVE DZAMESI,GBEDJEH LIBERTY CYNTHIA,,DR. JAMES KLUTSE AVEDZI,,,,,,,,,,,,,,,,,,,,NYADEY DENNIS SEDINAM,,,,,
2016,Parliament,Ketu South,Volta,141698,75807,74415,1392,4148,,,48723,,,165,,,,,,,,,,,,191,,,,,,,2545,18643,,,MAXWELL KOFFIE LUGUDOR,,,KWETEY FIFI  FIAVI  FRANKLIN,,,PRINCE ELI AGBELI,,,,,,,,,,,,AZUMAH COURAGE KWAME MENSAH,,,,,,,ALBERT KWASI  ZIGAH,JIM YAO MORTI,,
2016,Parliament,Kpando,Volta,35716,21228,21021,207,3058,,,17318,,,286,,,,,,,,,,,,359,,,,,,,,,,,DJAMPOH ELVIS KWEKU,,,DELLA  SOWAH,,,ISAAC ADJANYA,,,,,,,,,,,,DANIEL KARL,,,,,,,,,,
2016,Parliament,Krachi East,Volta,45091,29851,29254,597,14551,199,,14504,,,,,,,,,,,,,,,,,,,,,,,,,,GYATO MICHAEL YAW,HENRY AWOTWE,,WISDOM GIDISU,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Krachi Nchumuru,Volta,32726,23805,23318,487,10856,,,11833,,,138,,,,,,,,,,,,,,,,,,,491,,,,KAKATECHE INNOCENT TACHE,,,JOHN MAJISI,,,JOHN KWASI OGYEMEKYE,,,,,,,,,,,,,,,,,,,MOHAMMED ABDALLAH,,,
2016,Parliament,Krachi West,Volta,27697,20151,19875,276,5016,,,9644,,,52,,,,,,,,,,,,,,,,,,,5163,,,,OSEI-NTI DOUGLAS,,,HELEN ADJOA NTOSO,,,MPRAH GEORGE COOPER,,,,,,,,,,,,,,,,,,,EMMANUEL JALULAH,,,
2016,Parliament,Nkwanta North,Volta,50030,34852,34135,717,12248,420,,20283,,,219,,,,,,,,,,,,,,,,,,,588,377,,,TIBRUM DAVID MAKINYE,TALLA WILLIAM,,JOHN  OTI  KWABENA  BLESS,,,NAKPAN NAPOR VINCENT,,,,,,,,,,,,,,,,,,,EMMANUEL KWADJO GMANAB,TIMOTHY ODIJOR,,
2016,Parliament,Nkwanta South,Volta,58176,37418,36561,857,8903,,,21691,,,297,,,,,,,,,,,,,,,,,,,5670,,,,EDUSEI CEPHAS KUJO,,,KINI GEOFFREY,,,NYAME MAXWELL,,,,,,,,,,,,,,,,,,,NJONAM WISDOM WAGYA,,,
2016,Parliament,North Dayi,Volta,26904,16592,16487,105,467,,,12948,,,66,,,,,,,,,,,,57,,,,,,,2949,,,,SAMUEL KWASI ANOMAH,,,JOYCELYN TETTEH,,,CHRISTOPHER WISE SIALE,,,,,,,,,,,,CHRISTOPHER N. A. DOTSE,,,,,,,WOGBE KPIKPITSE,,,
2016,Parliament,North Tongu,Volta,54338,35696,35185,511,1086,66,,26560,,,52,,,,,,,,,,,,45,,,,,,,7376,,,,ARKU RICHARD COLLINS,KUDJORDZI A.K. PROSPER,,SAMUEL OKUDZETO ABLAKWA,,,MORTI-DZIVOR ALBERT MAWUENA,,,,,,,,,,,,GORDON BEDZRA-GAMEY,,,,,,,CHISTOHPER KOFI ELEBLU,,,
2016,Parliament,South Dayi,Volta,29373,17465,17315,150,532,4277,,12369,,,,,,,,,,,,,,,,,,,,,,137,,,,LOVELY DAVID DAVIS,LARTEY FELIX,,ROCKSON-NELSON ESTE KWAMI DAFEAMEKPOR,,,,,,,,,,,,,,,,,,,,,,KENNETH KWAKU BONSU,,,
2016,Parliament,South Tongu,Volta,58269,37074,36718,356,3595,441,,31978,,,704,,,,,,,,,,,,,,,,,,,,,,,SETH KWASI AGBI,VORSAH WISDOM JUSTICE KOFI,,WISDOM KOBENA MENSAH WOYOME,,,AVUWOADA ROBERT MENSAH,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Ahanta West,Western,72795,45394,44926,468,30596,,,13784,,,546,,,,,,,,,,,,,,,,,,,,,,,EBENEZER KOJO KUM,,,GEORGE KWAME ABOAGYE,,,ISAAC KWEKU ANNAN,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Amenfi Central,Western,56213,35557,35264,293,17256,,,17801,,,207,,,,,,,,,,,,,,,,,,,,,,,PATRICK HOCKSON AMPONGTENG,,,PETER YAW KWAKYE-ACKAH,,,ABROKWAH ISAAC,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Amenfi East,Western,75000,49779,49227,552,26851,635,,21597,,,144,,,,,,,,,,,,,,,,,,,,,,,PATRICK BOGYAKO-SAIME,SIMON PETER ADABOR,,AKWASI OPONG-FOSU,,,OFOSUHENE VIVIAN,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Amenfi West,Western,66272,42215,41623,592,17336,471,,23673,,,143,,,,,,,,,,,,,,,,,,,,,,,PAUL DEKYI,ABRAHAM KOJO BUADEE,,ERIC AFFUL,,,PHILIP TOKU,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Aowin,Western,75921,45037,44152,885,20780,853,,22385,,,134,,,,,,,,,,,,,,,,,,,,,,,SAMUEL ADU-GYAMFI,ISAAC WILSON KWAW,,MATHIAS KWAME NTOW,,,SOLOMON ASAMOAH,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Bia East,Western,29833,16860,16519,341,4995,,,11128,,,396,,,,,,,,,,,,,,,,,,,,,,,BOAMAH NIMOH ANTHONY,,,RICHARD ACHEAMPONG,,,FRANCIS APPIAH,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Bia West,Western,68453,38038,37297,741,11589,212,,25401,,,95,,,,,,,,,,,,,,,,,,,,,,,JOHN KOAH,ARMAH DANIEL,,AUGISTINE TAWIAH,,,KONADU MARK,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Bibiani-Anhwiaso-Bekwai,Western,83551,64603,63991,612,33145,513,,29901,,,,,,,,,,,,,,,204,,,,,,,228,,,,KINGSLEY ABOAGYE GYEDU,BENEDICTA BOAMAH,,MOSES KOFI ARMAH,,,,,,,,,,,,,,,BENISON BOISON,,,,,,,KWAME ASAMOAH,,,
2016,Parliament,Bodi,Western,38409,24716,24235,481,9992,,,13996,,,176,,,,,,,,71,,,,,,,,,,,,,,,IGNATIUS AKWASI AMANKWAH,,,AHI SAMPSON,,,ARMAH ISAAC,,,,,,,,FRIMPONG-MANSOH STEPHEN,,,,,,,,,,,,,,
2016,Parliament,Effia,Western,49819,32763,32618,145,20315,,,11995,,,308,,,,,,,,,,,,,,,,,,,,,,,JOSEPH CUDJOE,,,MICHAEL OTOO,,,ISAAC BAIDOO,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Ellembele,Western,67101,45397,45023,374,20875,523,,23425,,,127,,,,,,,,,,,,50,,,,,,,23,,,,KWASI BONZOH,KENNETH ATTOBRAH,,EMMANUEL ARMAH-KOFI BUAH,,,SOMEAH-ADDAE EBENEZER,,,,,,,,,,,,JOSEPH JUSTICE KWAW,,,,,,,MARTHIAS B. E. BOATENG,,,
2016,Parliament,Essikadu-Ketan,Western,63506,40966,40534,432,24041,,,14412,,,271,,,,,,,,,,,,,,,,,108,,1702,,,,JOE GHARTEY,,,JOSEPH KOFI MENSAH,,,CHARLES EISAH ARHIZI,,,,,,,,,,,,,,,,,FRANK SAGOE,,KWAKU PIANIM,,,
